time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
2.328176,2.348815,2.34046695,2.3438714999999997,0.0070175114355089645,2.328592,2.3507999999999996,2.34109895,2.342544,0.006531706342717755,0.168159,0.17519900000000002,0.17297639999999997,0.17412699999999998,0.0022219554991043337,0.35526100000000005,0.358589,0.35674145,0.356606,0.0008427589498189862,32,8,4096,14336,128256,True,3648,4
2.3094560000000004,2.3390560000000002,2.3241889000000002,2.3263995,0.009323505793959705,2.3084960000000003,2.338767,2.3235294000000004,2.325807,0.008579998230769085,0.16771100000000003,0.175039,0.17173305,0.17247849999999998,0.0023742021286107854,0.350589,0.35433400000000004,0.3519095,0.35153350000000005,0.0010442675184070482,32,8,4096,14336,128256,True,3616,4
2.3042080000000005,2.319473,2.3138785500000005,2.3150555,0.003682409109197346,2.3028640000000005,2.318737,2.3131156000000006,2.3136965000000003,0.004291220844934401,0.175808,0.178463,0.177522,0.1778225,0.0008112553851901356,0.351742,0.354525,0.35303585000000004,0.352989,0.0006902341106465261,32,8,4096,14336,128256,True,3584,4
2.2809440000000003,2.30408,2.29257455,2.294096,0.0062133350503171545,2.275344,2.3020970000000003,2.2920047500000003,2.294576,0.007214729058495513,0.17327800000000002,0.17743899999999999,0.17602730000000003,0.17647849999999998,0.001257512310078912,0.348734,0.353565,0.35078305000000004,0.3506055,0.0011244067980495345,32,8,4096,14336,128256,True,3552,4
2.2628959999999996,2.2824800000000005,2.2720225,2.2726725000000005,0.0064841648074367205,2.26152,2.282128,2.2710467500000004,2.271808,0.006529388186308162,0.172095,0.175679,0.174034,0.17447900000000002,0.0012038940152687872,0.34582100000000005,0.348734,0.34753195,0.347517,0.0006561422463917351,32,8,4096,14336,128256,True,3520,4
2.2413920000000003,2.257489,2.2490183000000004,2.2484970000000004,0.0050289485491501985,2.2428330000000005,2.256657,2.2488600000000005,2.2470084999999997,0.004255698990765142,0.17139,0.17372700000000002,0.17230265000000003,0.171791,0.000823070487564705,0.34179000000000004,0.345694,0.34412729999999997,0.3441575,0.0008517907078619634,32,8,4096,14336,128256,True,3488,4
2.2148960000000004,2.2363690000000003,2.2262743500000006,2.226369,0.0072116339429771125,2.2160159999999998,2.2360480000000003,2.2264677000000006,2.2272795,0.006365384121166695,0.166687,0.17196699999999998,0.1698452,0.1702545,0.0018868530838409207,0.33987,0.34399799999999997,0.34233060000000004,0.34231750000000005,0.0008824356293804077,32,8,4096,14336,128256,True,3456,4
2.189394,2.214577,2.2030744,2.203857,0.008596579141728311,2.18664,2.216433,2.2029396,2.203024,0.00811318197996319,0.163327,0.170623,0.16773805000000003,0.168111,0.0021046017313259033,0.336894,0.34179000000000004,0.33870805000000004,0.33871799999999996,0.0011032753724705368,32,8,4096,14336,128256,True,3424,4
2.1826410000000003,2.206737,2.19753535,2.1999055000000003,0.008017346738634894,2.185265,2.206897,2.19804915,2.1983050000000004,0.006925320420565418,0.164351,0.169406,0.16750925,0.1678705,0.0016644127755758168,0.332606,0.33651,0.33426655000000005,0.334318,0.001021574249626532,32,8,4096,14336,128256,True,3392,4
2.165713,2.1908010000000004,2.17621875,2.1753930000000006,0.007289055109374615,2.162737,2.187697,2.1757531499999994,2.177313,0.0075338535775192955,0.162623,0.16812700000000003,0.16539244999999997,0.1654875,0.0015512915095171537,0.329598,0.332157,0.33082334999999996,0.330894,0.0006488679584476293,32,8,4096,14336,128256,True,3360,4
2.1499050000000004,2.170673,2.1594410500000008,2.160305,0.006070901650290519,2.148338,2.170864,2.15918355,2.159841,0.006749501777724006,0.16422199999999998,0.168191,0.16638765,0.16668650000000002,0.0012253402088807821,0.327069,0.33001400000000003,0.3284456,0.3283815,0.0006901572574421056,32,8,4096,14336,128256,True,3328,4
2.1220649999999996,2.1452329999999997,2.1338735499999997,2.1336490000000006,0.005644048232208902,2.118993,2.145042,2.1324861500000005,2.1323695000000003,0.006644838562937442,0.16073500000000002,0.166143,0.1638772,0.163871,0.0013029554712268542,0.32403,0.327069,0.3256313999999999,0.32558149999999997,0.0008787107829086875,32,8,4096,14336,128256,True,3296,4
2.1061300000000003,2.1260330000000005,2.1172348000000003,2.119121,0.00599958083202484,2.104274,2.123793,2.11569745,2.1157130000000004,0.006203382855144456,0.160286,0.164639,0.1629317,0.162783,0.001232929766856166,0.31935800000000003,0.323805,0.32166025,0.321646,0.001049551660234024,32,8,4096,14336,128256,True,3264,4
2.0777460000000003,2.109649,2.0966289500000004,2.1007055,0.00982884610457914,2.0812960000000005,2.1058740000000005,2.0955906,2.098674,0.008355787170578196,0.157727,0.16323,0.1612387,0.16196700000000003,0.0018302328294509372,0.315614,0.318398,0.31709390000000004,0.317134,0.0007983393326149015,32,8,4096,14336,128256,True,3232,4
2.05685,2.0857780000000004,2.0712497500000007,2.0734570000000003,0.008904934389848209,2.054898,2.08341,2.0712270999999998,2.0740655,0.009076903667551019,0.15439999999999998,0.16051100000000001,0.15782155,0.158223,0.001898623856244305,0.314942,0.32073399999999996,0.31699635,0.3169735,0.0013995958443422125,32,8,4096,14336,128256,True,3200,4
2.0431220000000003,2.0671209999999998,2.04988525,2.04925,0.0056625841439663675,2.041042,2.0599220000000003,2.0475206999999997,2.0467380000000004,0.004892730475920364,0.15427100000000002,0.158047,0.1557492,0.15564699999999998,0.0009988201840171191,0.312701,0.315198,0.31398495000000004,0.3139495,0.0006586078859989453,32,8,4096,14336,128256,True,3168,4
2.024178,2.0474419999999998,2.0327589,2.0310259999999998,0.006399480618768924,2.0248500000000003,2.054642,2.0333957500000004,2.0307225000000004,0.007809511168280601,0.152607,0.16089499999999998,0.155031,0.15447850000000002,0.0018338008888644348,0.30735700000000005,0.31107,0.30930810000000003,0.309166,0.0008372621393566022,32,8,4096,14336,128256,True,3136,4
1.999154,2.022868,2.0087449500000005,2.0063225,0.006493829836660295,1.9997,2.0229310000000007,2.0076090000000004,2.0068985,0.005881206109294303,0.149696,0.154847,0.15201675000000003,0.151983,0.0013443982994261802,0.304125,0.306877,0.30565709999999996,0.30575850000000004,0.0007132608148496698,32,8,4096,14336,128256,True,3104,4
1.9802750000000002,2.00277,1.9924934,1.993267,0.0069687043300746074,1.98149,2.0037940000000005,1.99288375,1.9923220000000001,0.007736328450078914,0.150111,0.15443099999999998,0.1522197,0.1521105,0.0013520919014623236,0.302014,0.304926,0.3033994,0.303341,0.000774163832789931,32,8,4096,14336,128256,True,3072,4
1.960467,1.9826749999999997,1.9716666499999995,1.9720020000000003,0.00661642661317267,1.9594749999999999,1.9809470000000002,1.9719836999999998,1.9724184999999999,0.006296761763795805,0.148191,0.15276800000000001,0.15047090000000002,0.150351,0.0013991855452369425,0.29875,0.30211000000000005,0.2999643,0.2998855,0.0008912716813632154,32,8,4096,14336,128256,True,3040,4
1.935218,1.9622909999999998,1.94754355,1.949427,0.008140839584926106,1.932818,1.961875,1.9473944999999997,1.9495385,0.008729181058381153,0.14521499999999998,0.150879,0.14822935,0.14849450000000003,0.0016127605301159895,0.29651,0.298526,0.2971372,0.2968785,0.0006372511749695089,32,8,4096,14336,128256,True,3008,4
1.9121149999999998,1.935667,1.92580265,1.928643,0.007592414624314229,1.9127550000000002,1.9371699999999998,1.9267740000000004,1.929267,0.007050684470319141,0.142623,0.14918299999999998,0.1464758,0.147295,0.0017969189631143671,0.292862,0.298334,0.29509719999999995,0.294894,0.0012351450764991078,32,8,4096,14336,128256,True,2976,4
1.905715,1.924339,1.9148574,1.9137309999999998,0.006423964448843143,1.905683,1.9250110000000002,1.9152237999999997,1.914324,0.006657977805610379,0.147135,0.150399,0.14883895,0.14935900000000002,0.0010944094971718802,0.290046,0.293534,0.29150669999999995,0.2914375,0.0008559553785098807,32,8,4096,14336,128256,True,2944,4
1.88098,1.9011390000000001,1.8932374000000003,1.8950915000000002,0.0067903697719638,1.881683,1.904947,1.8938032000000002,1.8949635,0.0075213007558533685,0.14415899999999998,0.148063,0.1463062,0.146447,0.0013490533569877833,0.286846,0.289439,0.28806045,0.287998,0.0006941729233411546,32,8,4096,14336,128256,True,2912,4
1.857781,1.885043,1.87072655,1.8712835,0.006191925253707432,1.8568830000000003,1.883028,1.8706224500000002,1.871092,0.005959501761682714,0.14086300000000002,0.146847,0.14371105,0.14391900000000002,0.0012350261727995869,0.28201400000000004,0.28626999999999997,0.28371985000000005,0.2835345,0.0009021853620514937,32,8,4096,14336,128256,True,2880,4
1.847155,1.86482,1.8520721999999998,1.850548,0.004391973663400074,1.846259,1.8631229999999999,1.85184665,1.8502275,0.004285452033041598,0.141536,0.14470299999999997,0.14270305,0.142399,0.0008325142926700952,0.278654,0.281246,0.27977075000000007,0.27961349999999996,0.0007770791385052125,32,8,4096,14336,128256,True,2848,4
1.8156350000000003,1.8352199999999999,1.8226917999999999,1.819699,0.006397162914917818,1.815956,1.832658,1.8227345500000005,1.8201635,0.005800182897762783,0.13913499999999998,0.142367,0.1403158,0.1398065,0.001146365151249811,0.280254,0.282814,0.28134519999999996,0.281358,0.00076639164922381,32,8,4096,14336,128256,True,2816,4
1.79362,1.8080520000000002,1.8021542999999998,1.802548,0.003992214712412203,1.795188,1.805877,1.8003673000000002,1.8005650000000002,0.002690492410321939,0.13631900000000002,0.139518,0.13816545000000002,0.13836700000000002,0.0008184601074579011,0.275358,0.27910199999999996,0.27669579999999994,0.27644599999999997,0.0010473158835804931,32,8,4096,14336,128256,True,2784,4
1.7774309999999998,1.789174,1.7825244000000002,1.7820240000000003,0.003952138097283578,1.776792,1.7888559999999996,1.7816640000000004,1.7807285000000002,0.0032790232844552613,0.13568000000000002,0.137599,0.1366266,0.136415,0.0006839253175603239,0.270399,0.273855,0.27185800000000004,0.271807,0.0008034869009511033,32,8,4096,14336,128256,True,2752,4
1.754196,1.767156,1.7611605000000001,1.7608840000000001,0.0037119667495816603,1.753556,1.7677,1.76163105,1.7619875,0.004029150176836282,0.132863,0.136255,0.13464705,0.134831,0.001024280063019874,0.26623800000000003,0.268989,0.26758855,0.267374,0.0007762756259860219,32,8,4096,14336,128256,True,2720,4
1.741524,1.7576519999999998,1.7493353500000002,1.747877,0.005069189010828028,1.741812,1.75954,1.7502153999999996,1.7498115,0.005264821672193642,0.132639,0.13612700000000003,0.13464385,0.134463,0.0010834303519377702,0.26163,0.26473399999999997,0.26291825,0.262847,0.0007228760526535648,32,8,4096,14336,128256,True,2688,4
1.7181970000000002,1.7438599999999997,1.7305278000000002,1.732773,0.009095896880462013,1.7161480000000002,1.7446599999999999,1.7305614499999997,1.7344530000000002,0.009384206090421216,0.13039900000000001,0.136095,0.13331905,0.13414299999999998,0.0019380037274215971,0.258238,0.262366,0.25978715,0.25958250000000005,0.0010727983163204497,32,8,4096,14336,128256,True,2656,4
1.697717,1.7120529999999998,1.70493265,1.704564,0.004127352883810617,1.6986130000000002,1.7138120000000001,1.70526215,1.7056045,0.004013873755800035,0.12892699999999999,0.131903,0.13039255,0.130751,0.0009512789010064313,0.253982,0.257534,0.25572940000000005,0.25575800000000004,0.0009592387815346106,32,8,4096,14336,128256,True,2624,4
1.6874769999999997,1.7149960000000002,1.69432635,1.690869,0.007474953714070757,1.6883720000000002,1.7050450000000001,1.6939711000000002,1.6917005,0.0051473040700933245,0.12694299999999997,0.130944,0.1280774,0.1275675,0.0011753485185254672,0.25027,0.252734,0.25135025000000005,0.251278,0.0006762492051751449,32,8,4096,14336,128256,True,2592,4
1.6523400000000001,1.6766280000000002,1.6574814500000001,1.656053,0.0060666454525957125,1.652948,1.673459,1.65799335,1.6569325,0.004941578637186745,0.126975,0.130815,0.1277913,0.1275035,0.0010039889989437126,0.25347000000000003,0.255998,0.25464454999999997,0.25451050000000003,0.0005997176398105981,32,8,4096,14336,128256,True,2560,4
1.639061,1.678387,1.65349565,1.6562445,0.011118462489368723,1.6373320000000005,1.6751890000000003,1.6522094500000002,1.6513170000000001,0.011256742292843895,0.125439,0.132991,0.1290088,0.1299835,0.0022645703036117044,0.24931,0.252574,0.25122079999999997,0.251247,0.0009732053020817345,32,8,4096,14336,128256,True,2528,4
1.609585,1.644049,1.6211068499999999,1.616881,0.010465640239732116,1.6108970000000005,1.640786,1.6208171999999998,1.616721,0.00919621418628334,0.12297399999999999,0.129183,0.1252115,0.12455849999999999,0.0019577695599840117,0.247646,0.25011,0.24905054999999998,0.249134,0.000743159436123902,32,8,4096,14336,128256,True,2496,4
1.58626,1.608085,1.5997327500000003,1.603269,0.007070095924914982,1.586004,1.610036,1.5978929,1.6017175,0.007465684957858903,0.11971199999999999,0.125599,0.1229592,0.12393599999999999,0.0019179681332076393,0.243742,0.246878,0.24522870000000002,0.24532700000000002,0.0008263724402471316,32,8,4096,14336,128256,True,2464,4
1.5744569999999998,1.590681,1.58162355,1.5817535,0.004631594255491364,1.570905,1.5894330000000003,1.5797339000000004,1.579977,0.004709078942850704,0.11967900000000001,0.12339100000000001,0.12139149999999999,0.1215675,0.0009818677864152608,0.238687,0.24102300000000002,0.23997174999999998,0.240015,0.0006850261217647102,32,8,4096,14336,128256,True,2432,4
1.54655,1.569494,1.5560649000000002,1.55655,0.006602372428907658,1.5450139999999999,1.5723079999999998,1.55558615,1.556117,0.007770395139727467,0.116063,0.123072,0.11902635000000002,0.119583,0.0017895152772468834,0.23427,0.23894200000000002,0.23619695,0.23630299999999999,0.001164474236511915,32,8,4096,14336,128256,True,2400,4
1.5266449999999998,1.5464859999999996,1.5372120999999999,1.5397655000000001,0.006326724657356297,1.523861,1.544502,1.5359755000000002,1.5392860000000002,0.006948763195706155,0.114463,0.11871899999999999,0.11713675000000001,0.118095,0.0016763928798166625,0.230398,0.23347,0.23196485,0.23209449999999998,0.0008366633298406252,32,8,4096,14336,128256,True,2368,4
1.509045,1.530966,1.51756095,1.5146300000000001,0.006788856843939233,1.5102930000000003,1.529877,1.51667935,1.514054,0.005599690297462855,0.114335,0.117631,0.11540085,0.11476700000000001,0.0011166231358430638,0.22697399999999998,0.230654,0.22837619999999997,0.228222,0.0008602747003138007,32,8,4096,14336,128256,True,2336,4
1.494519,1.509718,1.50087985,1.500134,0.0035137960139285393,1.4932710000000002,1.508374,1.4997855500000001,1.4992385000000001,0.004245364418692492,0.112927,0.11670400000000002,0.11434495000000003,0.11435100000000001,0.0008552093004054658,0.227167,0.228799,0.22812015000000002,0.228142,0.00048190115947152487,32,8,4096,14336,128256,True,2304,4
1.470998,1.4916380000000002,1.4810395500000002,1.4807895000000002,0.005628754759935818,1.475414,1.487926,1.48102995,1.4805010000000003,0.0042539196216548475,0.111391,0.11459100000000001,0.11291115,0.11303949999999999,0.0010066030635260362,0.222238,0.224575,0.22347045,0.2235025,0.0006036570611696679,32,8,4096,14336,128256,True,2272,4
1.4555440000000002,1.468214,1.4604946499999998,1.459526,0.0034242525209890635,1.454774,1.469015,1.4600016999999998,1.4590785,0.0035646910399078705,0.10988800000000001,0.113439,0.11163284999999998,0.11163100000000001,0.0009011415135815217,0.21843,0.22124700000000003,0.21943535,0.21942250000000002,0.0006450289353974771,32,8,4096,14336,128256,True,2240,4
1.424694,1.448823,1.4367152500000002,1.4362945,0.00902359201690214,1.4239900000000003,1.4503890000000002,1.4371741000000002,1.4380225000000002,0.00898316418028753,0.106719,0.11177500000000001,0.10940894999999999,0.10916800000000002,0.0018698448458361453,0.212895,0.21631899999999998,0.21483715,0.21505449999999998,0.000913459811650185,32,8,4096,14336,128256,True,2208,4
1.4065499999999997,1.4227750000000001,1.41369925,1.4122460000000001,0.004599013229759203,1.4046939999999999,1.421495,1.41285615,1.4113190000000002,0.004516913551032415,0.109727,0.11270400000000001,0.11100235,0.110815,0.0008445747613444305,0.21491,0.217374,0.21635355,0.2164625,0.000576774953946516,32,8,4096,14336,128256,True,2176,4
1.3843750000000001,1.3969500000000004,1.3886196499999999,1.3881355000000002,0.002932539586689356,1.382806,1.3998950000000001,1.3875254,1.3864549999999998,0.003823530219574591,0.10761500000000002,0.111008,0.10856905000000001,0.10854300000000001,0.0007865734851239253,0.210847,0.214814,0.2134115,0.2135985,0.0008744767864271751,32,8,4096,14336,128256,True,2144,4
1.367094,1.3794480000000002,1.3723393,1.3722470000000002,0.003547078094714074,1.365494,1.376886,1.3713041000000001,1.3709980000000002,0.0035190793526147937,0.106592,0.109312,0.107945,0.1078075,0.0007903313229272915,0.20659,0.20991900000000002,0.20823065000000002,0.20819100000000001,0.0008062611410082979,32,8,4096,14336,128256,True,2112,4
1.347415,1.358263,1.3514258499999998,1.3509825000000002,0.0024683295216603096,1.345111,1.3538470000000002,1.35021005,1.3505669999999999,0.0019383522248291206,0.105535,0.107007,0.10642175000000001,0.10647999999999999,0.00041091262757428056,0.20243,0.204543,0.2034834,0.203503,0.0005987562442263126,32,8,4096,14336,128256,True,2080,4
1.3239589999999999,1.339414,1.329517,1.329927,0.00425975621368174,1.3218139999999998,1.3362140000000002,1.3283795,1.3285340000000003,0.003470495432931756,0.10319999999999999,0.106624,0.10447445,0.104863,0.0009379835539603036,0.203966,0.205759,0.20475529999999997,0.2048625,0.000535421712297889,32,8,4096,14336,128256,True,2048,4
1.3294630000000003,1.347383,1.3356473000000002,1.3337355,0.004964222588683944,1.3295279999999998,1.344599,1.33501375,1.3335749999999997,0.004265408443220914,0.10486400000000001,0.108063,0.10600585,0.10558300000000001,0.0009395181358015377,0.202911,0.206239,0.20441640000000003,0.204271,0.0009019169806584194,32,8,4096,14336,128256,True,2048,4
1.31276,1.330807,1.3218681499999998,1.3217035,0.00481323053961689,1.3150950000000001,1.330265,1.32111795,1.3205835,0.004607091614836841,0.10265600000000001,0.105824,0.10420425,0.10420700000000001,0.0009574838836763782,0.20179,0.20431800000000003,0.20294905000000002,0.202927,0.000740543953793427,32,8,4096,14336,128256,True,2032,4
1.311576,1.3293350000000002,1.3166052499999998,1.314694,0.005179358385697975,1.310359,1.3269670000000002,1.31533045,1.313783,0.0047747322173605205,0.103424,0.106719,0.104348,0.10382250000000001,0.000971055147764532,0.201087,0.20441399999999998,0.20229619999999998,0.20228649999999998,0.0008586867647751419,32,8,4096,14336,128256,True,2016,4
1.2925039999999999,1.307159,1.2968742,1.2958785000000002,0.003679444694515738,1.2916069999999997,1.3084069999999999,1.2958359,1.2950475,0.004191502891565259,0.10028700000000002,0.103744,0.10113694999999998,0.10094349999999999,0.0006914365824137438,0.198911,0.201887,0.20015385000000002,0.1999185,0.0007372724242096727,32,8,4096,14336,128256,True,2000,4
1.291002,1.305626,1.29624195,1.295226,0.004303470535219232,1.2894339999999997,1.309243,1.2951461499999999,1.2923945,0.005340267430335348,0.10175999999999999,0.104416,0.10262829999999998,0.102063,0.0009211442937998367,0.196319,0.199167,0.1976582,0.19763050000000001,0.0007033834373938604,32,8,4096,14336,128256,True,1984,4
1.2714119999999998,1.297107,1.27912695,1.2773795000000001,0.006100189205877179,1.2732359999999998,1.294901,1.27876525,1.278228,0.004283169642624518,0.099071,0.10415899999999999,0.10036690000000001,0.10023850000000001,0.001039489148572507,0.195742,0.19843000000000002,0.19699480000000003,0.19699000000000003,0.0006757320918825765,32,8,4096,14336,128256,True,1968,4
1.2677349999999998,1.2845039999999999,1.2754123499999996,1.272919,0.005351960232242027,1.2684389999999999,1.284503,1.27478655,1.272008,0.005123315649801453,0.09993600000000001,0.10313499999999999,0.10113210000000002,0.10067150000000001,0.001044460430078613,0.19395099999999998,0.196447,0.1948453,0.1946545,0.000720622238069301,32,8,4096,14336,128256,True,1952,4
1.257784,1.278072,1.26503355,1.262552,0.005964904764327772,1.257784,1.2766950000000001,1.26410675,1.262136,0.0055804339067406445,0.099199,0.10271899999999999,0.10028075,0.099855,0.0010507747082510108,0.191551,0.193822,0.19238439999999998,0.19228699999999999,0.0006173477464120225,32,8,4096,14336,128256,True,1936,4
1.250071,1.2673830000000001,1.2544028999999999,1.252424,0.005244234013657272,1.2479600000000002,1.2661680000000002,1.2532684,1.2519434999999999,0.004385096252079331,0.096127,0.09961500000000001,0.09718795,0.097023,0.0008089388403952449,0.191871,0.193535,0.1926453,0.19254300000000002,0.00045496242702007577,32,8,4096,14336,128256,True,1920,4
1.2379749999999998,1.255415,1.2462877000000003,1.246472,0.005505018093521605,1.237336,1.254199,1.2460426999999998,1.246279,0.005334591091170866,0.09542400000000001,0.098976,0.09747769999999999,0.0974875,0.0011812468878265863,0.188607,0.191838,0.1900467,0.189934,0.0008083584662759493,32,8,4096,14336,128256,True,1904,4
1.230264,1.24908,1.2348587500000001,1.2334315,0.005260914985770053,1.227576,1.248759,1.2340072999999998,1.2328710000000003,0.005308121806251264,0.095391,0.099679,0.0962634,0.09596750000000001,0.0009179944662142569,0.188414,0.191038,0.1895217,0.189503,0.000636625800608178,32,8,4096,14336,128256,True,1888,4
1.2198330000000002,1.229081,1.22512805,1.2257045,0.0025026371186210898,1.221913,1.230679,1.2250543,1.225448,0.0021298403250009776,0.0952,0.09673599999999999,0.0959163,0.095967,0.0004326546082038192,0.186175,0.188735,0.18713470000000001,0.18705449999999998,0.0006432767755795309,32,8,4096,14336,128256,True,1872,4
1.2108089999999998,1.225528,1.21788005,1.218136,0.004956676330717995,1.210297,1.227096,1.2177038999999998,1.2184560000000002,0.005308642942410045,0.09417600000000001,0.096928,0.09545219999999999,0.095615,0.0008698186937517486,0.184095,0.186911,0.18544355,0.185295,0.0008017153781112096,32,8,4096,14336,128256,True,1856,4
1.197368,1.2161509999999998,1.2059229999999999,1.204232,0.006589347592895621,1.197656,1.214008,1.2055151,1.2041525,0.005588805148687865,0.09308699999999999,0.096095,0.09454165,0.0945915,0.0010939279809475584,0.18249500000000002,0.18591900000000003,0.18412524999999996,0.1842705,0.000798905430886538,32,8,4096,14336,128256,True,1840,4
1.1932719999999999,1.2054639999999999,1.19815205,1.196776,0.0036286286593560074,1.192952,1.2054319999999998,1.1975359499999998,1.19596,0.003710216118705204,0.09321600000000001,0.09497499999999999,0.0940153,0.09385550000000001,0.0005204431861404244,0.180095,0.183006,0.18166135,0.181583,0.0007369844825367767,32,8,4096,14336,128256,True,1824,4
1.178712,1.199447,1.1838653,1.1814799999999999,0.006297130426630855,1.176761,1.1988699999999999,1.1829663,1.1811760000000002,0.005672102177323699,0.09126300000000001,0.09500800000000001,0.09200275000000001,0.0917435,0.0010098376540315804,0.17919900000000002,0.181439,0.18006105,0.1800465,0.0006138271316095383,32,8,4096,14336,128256,True,1808,4
1.169784,1.1815909999999998,1.1743871499999998,1.1737199999999999,0.0038529929181741304,1.168858,1.1840240000000002,1.1745153499999998,1.173832,0.00404699803897906,0.09104,0.093663,0.09206339999999999,0.092,0.0007350539027853684,0.17580600000000002,0.17807900000000002,0.1769284,0.176927,0.0005040839612604214,32,8,4096,14336,128256,True,1792,4
1.159516,1.169883,1.1645253500000001,1.1650199999999997,0.0028715849330117308,1.159163,1.166492,1.16375585,1.16438,0.002318464023335273,0.08988800000000001,0.091936,0.09120775,0.091455,0.0005903608112840813,0.17366399999999999,0.176127,0.17479780000000003,0.174879,0.0006322219230618322,32,8,4096,14336,128256,True,1776,4
1.143992,1.162392,1.1481925,1.1469524999999998,0.0044180052003138385,1.141496,1.16297,1.1482613000000002,1.1485045,0.0043839039804722075,0.088063,0.091776,0.08921855,0.08916750000000001,0.0007956264497237358,0.171519,0.174399,0.172634,0.1725425,0.0006491157061726355,32,8,4096,14336,128256,True,1760,4
1.1377849999999998,1.152345,1.1420705,1.140488,0.004025644749602218,1.1372090000000001,1.1521519999999998,1.1413666,1.1410805000000002,0.0036328463964225024,0.088416,0.091264,0.0891308,0.0889755,0.0007017433718960247,0.16927799999999998,0.171583,0.17051889999999997,0.1704945,0.0006805586602196802,32,8,4096,14336,128256,True,1744,4
1.130362,1.1430639999999999,1.1363188499999999,1.1356400000000002,0.00387782846803463,1.129656,1.1431609999999999,1.1358118,1.135241,0.0037636840409365317,0.088095,0.090559,0.0892793,0.08913499999999999,0.0006934552689251091,0.16700600000000002,0.17052699999999998,0.16869649999999997,0.1687035,0.0008883060002048776,32,8,4096,14336,128256,True,1728,4
1.119768,1.1284079999999999,1.12285655,1.123081,0.0021517164421688715,1.118392,1.1255920000000001,1.1220403500000002,1.121848,0.0023827097656869507,0.08707200000000001,0.08912,0.08816425000000001,0.088159,0.0005565911313522696,0.16511900000000002,0.167231,0.16613650000000002,0.1661105,0.0005886821298459788,32,8,4096,14336,128256,True,1712,4
1.1077359999999998,1.1269360000000002,1.114029,1.111672,0.005774318132905467,1.108632,1.127192,1.1138420999999998,1.1118,0.005786927154371284,0.086079,0.08998300000000001,0.0873881,0.0870875,0.0011023037648488726,0.163102,0.164863,0.16395240000000003,0.1639195,0.00047177456480823696,32,8,4096,14336,128256,True,1696,4
1.0889520000000001,1.104857,1.0966232,1.0958649999999999,0.004509899550987775,1.0914490000000001,1.107097,1.0983062000000001,1.0976565,0.004588744028598678,0.084223,0.08726300000000001,0.08548255,0.08529500000000001,0.0009989617347526405,0.161119,0.163583,0.16207425000000003,0.161967,0.00066106330067551,32,8,4096,14336,128256,True,1680,4
1.0887280000000001,1.109528,1.0963170999999998,1.095033,0.005438761641219449,1.08892,1.1096880000000002,1.0964949999999998,1.0952250000000001,0.005599030487504086,0.08431999999999999,0.08851099999999999,0.08612745000000001,0.08595150000000001,0.0010613705514569353,0.164191,0.167327,0.16544675,0.165407,0.000805569231972025,32,8,4096,14336,128256,True,1664,4
1.0794169999999998,1.0978809999999999,1.0855255500000003,1.0829535,0.006265913999369952,1.078072,1.096856,1.08499715,1.083256,0.006139412628867704,0.083615,0.08736000000000001,0.08510504999999999,0.084799,0.0010816244946838056,0.161023,0.163614,0.16225,0.162239,0.0005838006509074839,32,8,4096,14336,128256,True,1648,4
1.065273,1.074137,1.0694503000000002,1.069464,0.003214857836670205,1.0624570000000002,1.074136,1.0691061000000002,1.069897,0.003994854827149465,0.081535,0.084127,0.08277860000000001,0.0831035,0.0008586167014448285,0.159839,0.161663,0.16085805,0.16086250000000002,0.0004239676255328892,32,8,4096,14336,128256,True,1632,4
1.062489,1.078329,1.06831775,1.0663125,0.004991173978885177,1.0618809999999999,1.077593,1.06731315,1.0673054999999998,0.004696331784222684,0.082239,0.084991,0.08321369999999999,0.082975,0.0007664934507221804,0.1576,0.159775,0.15868050000000003,0.1587345,0.000619653733951475,32,8,4096,14336,128256,True,1616,4
1.0453379999999999,1.050841,1.0482535,1.0479444999999998,0.0017120531679828016,1.0460729999999998,1.0504570000000002,1.0477097999999998,1.0473054999999998,0.0011796431494312748,0.079968,0.081823,0.0807051,0.080656,0.0004453089826176879,0.15580600000000003,0.158111,0.15680530000000004,0.15692650000000002,0.0005922341682138889,32,8,4096,14336,128256,True,1600,4
1.0426809999999997,1.053529,1.04757715,1.0464245,0.003310437361965972,1.0445369999999998,1.0556100000000002,1.0480523,1.0472415000000002,0.00289255330287967,0.080447,0.082944,0.0815242,0.081327,0.0006707647575715348,0.152735,0.154783,0.15358460000000002,0.153455,0.0005042894406984934,32,8,4096,14336,128256,True,1584,4
